"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1186779593161744385","x1255753578599329798",2020-04-30 06:59:18,"prof_dainy","Late for #DayofDH2020! Projects I'm working on: https://t.co/cde3Uyu7M1 (for Naomi Seidman), Yiddish Sexology (not yet public, for Zohar Weiman-Kelman), and my own database of Haredi material (mostly children's): https://t.co/NWXfzn3CNS https://t.co/HPTKdsyFvi","Twitter for Android",236,,,,FALSE,FALSE,0,0,,,"DayofDH2020",,"thebaisyaakovproject.com dahm.omeka.net","https://t.co/cde3Uyu7M1 https://t.co/NWXfzn3CNS","http://thebaisyaakovproject.com https://dahm.omeka.net/","http://pbs.twimg.com/media/EW1VNe6WsAEV7i6.jpg","https://t.co/HPTKdsyFvi","https://twitter.com/prof_dainy/status/1255753578599329798/photo/1","photo","http://pbs.twimg.com/media/EW1VNe6WsAEV7i6.jpg http://pbs.twimg.com/media/EW1VNyfX0AEfwnD.jpg http://pbs.twimg.com/media/EW1VODHWoAkHgU6.jpg http://pbs.twimg.com/media/EW1VOTNWoAEs6tJ.jpg","https://t.co/HPTKdsyFvi https://t.co/HPTKdsyFvi https://t.co/HPTKdsyFvi https://t.co/HPTKdsyFvi","https://twitter.com/prof_dainy/status/1255753578599329798/photo/1 https://twitter.com/prof_dainy/status/1255753578599329798/photo/1 https://twitter.com/prof_dainy/status/1255753578599329798/photo/1 https://twitter.com/prof_dainy/status/1255753578599329798/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/prof_dainy/status/1255753578599329798","Dainy Radical Love Bernstein","","They/she. US Haredi children's lit, medieval lit, childhood, education. @BaisYaakovProj
""arbitrary labels divide what in fact is continuous""
#AcademicsForWarren","https://t.co/sYlzkgghl0",FALSE,240,486,3,5313,17765,2019-10-22 23:01:33,FALSE,"https://t.co/sYlzkgghl0","http://dainybernstein.com",,"https://pbs.twimg.com/profile_banners/1186779593161744385/1571787593",,"http://pbs.twimg.com/profile_images/1249199139864358912/a8Mcomb1_normal.jpg"
"x749522000","x1255753357584748550",2020-04-30 06:58:25,"DJWrisley","Were there other language hashtags for #dayofdh2020 that I missed, jourdesHN, etc?","Twitter Web App",82,"x1255752457747038208","x749522000","DJWrisley",FALSE,FALSE,0,0,,,"dayofdh2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255753357584748550","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255752457747038208",2020-04-30 06:54:51,"DJWrisley","The presence of Spanish-speaking DH is obvious when we look at the unique words against a majority English-tweeting hashtag #dayofdh2020 #diaHD2020: la, el, en, para, las, con :)))) https://t.co/wTHEI06ebE","Twitter Web App",181,"x1255751117461434368","x749522000","DJWrisley",FALSE,FALSE,3,0,,,"dayofdh2020 diaHD2020",,,,,"http://pbs.twimg.com/media/EW1TodgXQAEuzBY.jpg","https://t.co/wTHEI06ebE","https://twitter.com/DJWrisley/status/1255752457747038208/photo/1","photo","http://pbs.twimg.com/media/EW1TodgXQAEuzBY.jpg","https://t.co/wTHEI06ebE","https://twitter.com/DJWrisley/status/1255752457747038208/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255752457747038208","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255751117461434368",2020-04-30 06:49:31,"DJWrisley","Just finished class on sentiment.  Grabbing the last 1000 tweets from #dayofdh2020 and looking for the words that contributed the most to the positivity/negativity (according to the bing lexicon--admittedly very binary) are as follows: https://t.co/kCTVSaJEUw","Twitter Web App",235,,,,FALSE,FALSE,5,0,,,"dayofdh2020",,,,,"http://pbs.twimg.com/media/EW1S4W7X0AE8Ecy.jpg","https://t.co/kCTVSaJEUw","https://twitter.com/DJWrisley/status/1255751117461434368/photo/1","photo","http://pbs.twimg.com/media/EW1S4W7X0AE8Ecy.jpg","https://t.co/kCTVSaJEUw","https://twitter.com/DJWrisley/status/1255751117461434368/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255751117461434368","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255441694109110272",2020-04-29 10:19:59,"DJWrisley","On #DayofDH2020 I am shopping around for project management platforms for a socially distanced research group of 6 this summer (task management and messaging). Considering mattermost for the latter. Any suggestions for kanban style boards for the former?","TweetDeck",254,,,,FALSE,FALSE,7,0,,,"DayofDH2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255441694109110272","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255114091003359232",2020-04-28 12:38:12,"DJWrisley","Today's @NYUAbuDhabi #widh20 reunion on the occasion of #dayofdh2020 brought together about 50 participants from about 15 countries.  It was great to see everyone! Thanks to all for your participation.
https://t.co/kcSaiHxr7c","Twitter Web App",225,,,,FALSE,FALSE,16,2,,,"widh20 dayofdh2020",,"djwrisley.com/widh20-reunion…","https://t.co/kcSaiHxr7c","http://djwrisley.com/widh20-reunion-for-dayofdh2020/",,,,,,,,,"x31442869","NYUAbuDhabi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255114091003359232","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255418294682685441",2020-04-29 08:47:00,"DJWrisley","Interested in DH work on Islamicate cultures? Today on #dayofdh2020 @IDHNetwork is having its 3rd online conference.  See the image for times and access info https://t.co/SebxJsKSWJ","TweetDeck",157,,,,FALSE,FALSE,16,7,,,"dayofdh2020",,,,,"http://pbs.twimg.com/media/EWwjp__WsAEpw1B.jpg","https://t.co/SebxJsKSWJ","https://twitter.com/DJWrisley/status/1255418294682685441/photo/1","photo","http://pbs.twimg.com/media/EWwjp__WsAEpw1B.jpg","https://t.co/SebxJsKSWJ","https://twitter.com/DJWrisley/status/1255418294682685441/photo/1",,"x1182780356698746881","IDHNetwork","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255418294682685441","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255494293667504128",2020-04-29 13:49:00,"DJWrisley","We celebrated #dayofdh2020 early in Abu Dhabi. Yesterday's #widh20 reunion (https://t.co/gUYEogI8fd) brought together about 50 participants from about 15 countries.  It was great to see everyone! Thanks to all for your participation.
https://t.co/BvHlADUfDz","TweetDeck",257,,,,FALSE,FALSE,8,1,,,"dayofdh2020 widh20",,"wp.nyu.edu/widh djwrisley.com/widh20-reunion","https://t.co/gUYEogI8fd https://t.co/BvHlADUfDz","http://wp.nyu.edu/widh http://djwrisley.com/widh20-reunion",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255494293667504128","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1254778754007617538",2020-04-27 14:25:42,"DJWrisley","Sign up to join us tomorrow for #dayofdh2020 from @NYUAbuDhabi 👇🏽 https://t.co/E9NOnJNce6","Twitter for iPhone",65,,,,TRUE,FALSE,6,3,,,"dayofdh2020",,"twitter.com/DJWrisley/stat…","https://t.co/E9NOnJNce6","https://twitter.com/DJWrisley/status/1252902035378311170",,,,,,,,,"x31442869","NYUAbuDhabi","en","x1252902035378311170","For #dayofdh2020, we will be having a reunion of participants from #widh20 (https://t.co/gUYEogqxnF) along with friends in and out of the region, a few lightning talks and some breakout discussions. Date/time: 28 April, 1500-1600 (GMT+4) Sign up: https://t.co/HKYH5z1bMh",2020-04-22 10:08:17,"Twitter Web App",8,6,"x749522000","DJWrisley","DJ Wrisley",1972,1448,7089,"Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1254778754007617538","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255451763529977865",2020-04-29 11:00:00,"DJWrisley","I am writing up the usage scenarios section on a compsci submission today (due v soon) working with my coauthors in Europe.  It's work we have been doing with word embeddings and in messy medieval corpora. #dayofdh2020","TweetDeck",218,,,,FALSE,FALSE,4,0,,,"dayofdh2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255451763529977865","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255442501793714176",2020-04-29 10:23:12,"DJWrisley","Poll for #DayofDH2020. How are you tweeting today?","Twitter Web App",50,,,,FALSE,FALSE,1,0,,,"DayofDH2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255442501793714176","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255490966368276488",2020-04-29 13:35:46,"DJWrisley","@antimony27 #showusyourmug #dayofdh2020 https://t.co/T1qkEu11bS","Twitter for iPhone",27,"x1255490111548149761","x196411320","antimony27",FALSE,FALSE,3,0,,,"showusyourmug dayofdh2020",,,,,"http://pbs.twimg.com/media/EWxmX6EWAAAtZd5.jpg","https://t.co/T1qkEu11bS","https://twitter.com/DJWrisley/status/1255490966368276488/photo/1","photo","http://pbs.twimg.com/media/EWxmX6EWAAAtZd5.jpg","https://t.co/T1qkEu11bS","https://twitter.com/DJWrisley/status/1255490966368276488/photo/1",,"x196411320","antimony27","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255490966368276488","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255411882107777024",2020-04-29 08:21:31,"DJWrisley","For my class today, building on https://t.co/VsrOxUyR8O ch 2 I worked on an R notebook that does rule based sentiment analysis, pulling works from Project @gutenberg_org. Here: Booker Washington's _Up From Slavery_ using the nrc lexicon  #dayofdh2020 https://t.co/4kOmuapwVQ https://t.co/dI23RQUFly","Twitter Web App",274,,,,FALSE,FALSE,28,6,,,"dayofdh2020",,"tidytextmining.org github.com/djwrisley/RLAC…","https://t.co/VsrOxUyR8O https://t.co/4kOmuapwVQ","http://tidytextmining.org https://github.com/djwrisley/RLAC/blob/master/Sentiment%20Analysis/Detecting%20Sentiment%20in%20Texts.Rmd","http://pbs.twimg.com/media/EWwcoKJXgAAgoe9.jpg","https://t.co/dI23RQUFly","https://twitter.com/DJWrisley/status/1255411882107777024/photo/1","photo","http://pbs.twimg.com/media/EWwcoKJXgAAgoe9.jpg","https://t.co/dI23RQUFly","https://twitter.com/DJWrisley/status/1255411882107777024/photo/1",,"x204411787","gutenberg_org","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255411882107777024","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x749522000","x1255591389158608896",2020-04-29 20:14:49,"DJWrisley","It was great to participate in #dayofdh2020 and see the incredible variety and dynamism of DH research in the world today. Adding tweetdeck to my lockdown new normal of screen overload has me good-exhausted","Twitter for iPhone",206,,,,FALSE,FALSE,14,1,,,"dayofdh2020",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DJWrisley/status/1255591389158608896","DJ Wrisley","Abu Dhabi","Assoc Prof of Digital Humanities @NYUAbuDhabi, spatial humanities, medieval studies, open knowledge, French, Arabic, https://t.co/h4IxIYLYdk, https://t.co/7vNsflrFIE","https://t.co/AzGaaFKuDj",FALSE,1972,1448,78,7089,6786,2012-08-10 15:12:16,FALSE,"https://t.co/AzGaaFKuDj","http://djwrisley.com",,"https://pbs.twimg.com/profile_banners/749522000/1504164856","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982928435805937664/Bo2WyQtD_normal.jpg"
"x69822405","x1255747835993231362",2020-04-30 06:36:29,"fuldainfo","Dehoga: Hotels und Gaststätten bis Ende Mai mit Milliardenverlust https://t.co/a7fZpIwGET via @fuldainfo #coronadeutschland, #dayofdh2020, #dehoga #hotel","Twitter Web Client",153,,,,FALSE,FALSE,0,0,,,"coronadeutschland dayofdh2020 dehoga hotel",,"fuldainfo.de/dehoga-hotels-…","https://t.co/a7fZpIwGET","https://www.fuldainfo.de/dehoga-hotels-und-gaststaetten-bis-ende-mai-mit-milliardenverlust/",,,,,,,,,"x69822405","fuldainfo","de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/fuldainfo/status/1255747835993231362","Fuldainfo","Fulda, Hessen, Deutschland","Das Nachrichtenportal aus Fulda ist seit 1998 online ...","http://t.co/vsPJssa94w",FALSE,1304,760,49,47160,0,2009-08-29 08:12:52,FALSE,"http://t.co/vsPJssa94w","http://www.fuldainfo.de",,"https://pbs.twimg.com/profile_banners/69822405/1545664839","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1077222228062846977/RAYONoD0_normal.jpg"
"x957509173","x1255747683974885376",2020-04-30 06:35:53,"JMFradeRue","Mi #dayofdh2020 fue un total fracaso: no logré instalar #Freeling en un ordenador #Windows10. Las explicaciones parecen estar escritas en la misma lengua que el #manuscrito #Voynich. ☹️","Twitter for iPad",185,,,,FALSE,FALSE,3,0,,,"dayofdh2020 Freeling Windows10 manuscrito Voynich",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JMFradeRue/status/1255747683974885376","José Manuel Fradejas 🇪🇺","Valladolid 🇪🇸","Catedrático de Filología Románica en @UVa_es. Enzarzado con las https://t.co/ESPmyXW7eV, la estilometría (cuentapalabras), #rstats y la cetrería.","https://t.co/TNPEXjEunR",FALSE,808,105,43,6838,1107,2012-11-19 14:09:23,FALSE,"https://t.co/TNPEXjEunR","http://ecdotica.hypotheses.org",,"https://pbs.twimg.com/profile_banners/957509173/1575138137","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247167526070452229/eMJC3xrP_normal.jpg"
"x123338233","x1255738473585053696",2020-04-30 05:59:17,"lutefisk812","Shortly before this #DayofDH2020 expires, I’m remembering my first encounter with an 8” floppy disc in 1993 https://t.co/HKIgKfICTj","Twitterrific for iOS",131,,,,FALSE,FALSE,0,0,,,"DayofDH2020",,"upload.wikimedia.org/wikipedia/comm…","https://t.co/HKIgKfICTj","https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Floppy_disk_2009_G1.jpg/640px-Floppy_disk_2009_G1.jpg",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lutefisk812/status/1255738473585053696","Thea Lindquist","Boulder, CO","Open scholarship, digital history, early modern everything. Minn-Swede. Director of Open & Digital Scholarship at CU Boulder. Views invariably my own.",,FALSE,342,117,32,2241,1874,2010-03-15 19:39:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/123338233/1434696777","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/607295050481950720/0zgEGPih_normal.jpg"
"x1241409470690967553","x1255545558023966724",2020-04-29 17:12:42,"chemicalkoo","#COVID19 #workingfromhome
#asteroide #WelcomeEXOPrincess
#NCTDREAM #dayofdh2020
#Dachau #ExtendTheLockdown
#السوق_السعودي
#coronadeutschland #عبودي_باد
 #kpop https://t.co/yTCaWVkT8Y","Twitter for Android",182,,,,FALSE,FALSE,1,0,,,"COVID19 workingfromhome asteroide WelcomeEXOPrincess NCTDREAM dayofdh2020 Dachau ExtendTheLockdown السوق_السعودي coronadeutschland عبودي_باد kpop",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1252275041116487683/pu/img/EindMGkKkbjUp-x8.jpg","https://t.co/yTCaWVkT8Y","https://twitter.com/vkoosoul/status/1252275090051534850/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1252275041116487683/pu/img/EindMGkKkbjUp-x8.jpg","https://t.co/yTCaWVkT8Y","https://twitter.com/vkoosoul/status/1252275090051534850/video/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chemicalkoo/status/1255545558023966724","ًًًً","","lick acc @vkoosoul",,FALSE,1,19,0,22,1154,2020-03-21 17:01:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1241409470690967553/1585402997",,"http://pbs.twimg.com/profile_images/1255575925426663425/WfD0NIpy_normal.jpg"
"x1241409470690967553","x1255540939671683072",2020-04-29 16:54:21,"chemicalkoo","#COVID19 #workingfromhome
#asteroide #WelcomeEXOPrincess
#NCTDREAM #dayofdh2020
#Dachau #ExtendTheLockdown
#السوق_السعودي
#coronadeutschland #عبودي_باد
 #kpop https://t.co/yTCaWVkT8Y","Twitter for Android",182,,,,FALSE,FALSE,0,0,,,"COVID19 workingfromhome asteroide WelcomeEXOPrincess NCTDREAM dayofdh2020 Dachau ExtendTheLockdown السوق_السعودي coronadeutschland عبودي_باد kpop",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1252275041116487683/pu/img/EindMGkKkbjUp-x8.jpg","https://t.co/yTCaWVkT8Y","https://twitter.com/vkoosoul/status/1252275090051534850/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1252275041116487683/pu/img/EindMGkKkbjUp-x8.jpg","https://t.co/yTCaWVkT8Y","https://twitter.com/vkoosoul/status/1252275090051534850/video/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chemicalkoo/status/1255540939671683072","ًًًً","","lick acc @vkoosoul",,FALSE,1,19,0,22,1154,2020-03-21 17:01:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1241409470690967553/1585402997",,"http://pbs.twimg.com/profile_images/1255575925426663425/WfD0NIpy_normal.jpg"
